r2qr1k1/pbp2ppp/1pn2n2/8/3PN3/5NP1/PP2QPBP/R3R1K1 b - - 2 13,c6d4 e4f6 g7f6 e2e8 d8e8 e1e8 a8e8 f3d4
8/7p/1p4p1/p1kp1pP1/P4P1P/1PPK4/8/8 b - - 0 32,c5c6 d3d4 c6d6 c3c4 d5c4 b3c4 d6c6 d4e5 c6c5 e5f6 c5c4 f6g7
8/8/8/p2k3p/P1p4P/2K2P2/8/8 b - - 0 39,d5c5 f3f4 c5d5 f4f5 d5e5 c3c4 e5f5 c4b5 f5e6 b5a5
r2qr1k1/pb2b3/1p2Q1p1/6Bn/2Pp4/8/PP3PPP/3RR1K1 b - - 0 20,g8f8 g5h6 h5g7 e6g6 e7f6 e1e8 d8e8 g6f6
r4rk1/3b2pp/8/p3Qp2/1pqP4/8/PP4PP/1B2RRK1 w - - 4 22,b1f5 a8e8 e5f4 f8f5 e1e8 g8f7 e8e5 f5f4
1r2qrk1/7p/3pp2P/1np2pPN/1pN2P2/pPnP1Q2/P1P2B1K/5R2 b - - 8 29,c3a2 h5f6 f8f6 g5f6 a2c3 f1g1 g8h8 g1g7
4k3/7r/p1PPK3/4P2p/1p6/8/7P/8 b - - 0 51,b4b3 d6d7 e8d8 e6d6 h7h6 e5e6 h6e6 d6e6 d8c7 e6e7
r5k1/4p1b1/p2qN1p1/1p1P3p/1Pp3b1/Q1N3P1/P4rBP/4R2K b - - 3 30,g7e5 c3e4 d6b6 e4f2 b6f2 e1e5 f2d2 a3e3
1rr3k1/5p2/3p2p1/3PP2R/1p6/2p2P2/2Q3PP/6K1 w - - 0 32,h5h4 b4b3 c2c1 b3b2 c1h6 b2b1q g1f2 b8b2 f2g3 b1e1 g3h3 e1h4
1r5k/p4q1p/2Q2p2/4pN2/Pr2P3/1P1n3P/K1P2P2/4R2R w - - 5 27,e1b1 b4b3 b1b3 d3b4 a2b1 b4c6 b3b8 c6b8
3q2k1/5pp1/3Np2p/2b1P3/p1p1P3/2B4P/1Q3PP1/6K1 w - - 0 38,d6b7 d8d1 g1h2 a4a3 b2a1 d1a1 c3a1 c5b4
2r1k2r/1b2q1bp/p5p1/2p1PnB1/2QPN3/8/PP4PP/R4RK1 b k - 1 20,e7d7 e4d6 f5d6 e5d6 g7d4 c4d4 c5d4 a1e1 d7e6 e1e6
8/6p1/3k3r/1R6/6Kp/7P/5P2/8 b - - 0 50,h6f6 b5b6 d6e7 b6f6 e7f6 g4h4 g7g5 h4h5
8/K7/8/6kp/8/8/P7/8 w - - 0 46,a7b7 h5h4 a2a4 h4h3 a4a5 h3h2 b7b8 h2h1q
8/8/4p1k1/5qp1/8/6QP/5PK1/8 w - - 13 94,g3d6 f5d5 d6d5 e6d5 g2f3 g6f5 f3e3 f5e5 e3d3 d5d4 f2f3 e5d5
1Q2nkr1/5p2/3p2b1/2pP4/2P1p3/4P1B1/P2KBPP1/7q b - - 0 24,h1a1 g3d6 f8g7 d6e5 e8f6 b8g8 g7g8 e5a1
3r1bk1/7p/3P2p1/RP3p2/1q2pP1P/1B1p2P1/Q6K/8 b - - 0 42,g8g7 a5a7 g7h6 b3g8 f8g7 a7g7 d8g8 a2g8
7k/R7/5P2/6K1/8/5r2/7p/8 w - - 0 67,a7a1 f3g3 g5f4 g3g1 f6f7 h8g7 f7f8q g7f8
8/8/8/3B4/5ppk/6p1/6K1/8 w - - 2 55,d5e6 f4f3 g2h1 h4h3 e6d5 g3g2 h1g1 h3g3 d5f3 g3f3
8/2pr1p2/1p3kp1/pKpP4/P3PP1p/8/1P3R2/8 b - - 1 32,g6g5 b5c6 d7e7 e4e5 f6g6 d5d6 c7d6 e5d6
8/6p1/3k3p/8/pp1r4/4RP1P/B3K1P1/8 w - - 0 46,e3d3 d4d3 e2d3 b4b3 a2b1 a4a3 d3c3 a3a2 b1a2 b3a2
3k3r/1Qp1bpp1/4b2p/3pN3/3q4/rP1B4/2P2PPP/1K1R2R1 w - - 0 28,e5f7 e6f7 b7b8 d8d7 d3b5 d7d6 b8c7 d6c7
1r3r2/6qp/4B2k/p2N2p1/P4bPP/1P2Q3/2P5/2KR4 w - - 1 31,h4g5 f4g5 d1h1 h6g6 e6f5 f8f5 g4f5 g6f7 f5f6 g5e3
8/8/8/p2k1p2/2pP1P2/2K5/1P6/8 b - - 0 37,d5e4 c3c4 e4f4 d4d5 f4e5 c4c5 f5f4 d5d6 e5e6 c5c6
8/N1P1kp2/1p3p2/2b5/4P1B1/P3r1P1/1P3r2/R2K4 b - - 5 32,e3g3 a7c8 e7f8 g4e2 f8g7 c8b6 c5b6 c7c8q g3g1 d1d2 g1a1 c8g4
4r1k1/7R/8/p5p1/2PnB3/3P2p1/P7/6K1 w - - 1 38,h7h5 d4e2 g1f1 g3g2 f1g2 e2f4 g2f3 f4h5
r2qr1k1/1bpn1p1p/1p1p1p2/3N1P1Q/4PR2/1P6/PP4PP/R5K1 b - - 4 20,d7f8 f4g4 f8g6 f5g6 f7g6 g4g6 h7g6 h5g6
5k2/8/1b2P3/p2K4/1p3P1p/2p4P/P7/2B5 b - - 0 39,f8e7 f4f5 b6d8 c1g5 e7e8 f5f6 d8f6 g5f6
7R/8/5pk1/8/4p1p1/2K4p/1P6/8 w - - 0 54,h8h4 f6f5 c3d2 g6g5 h4h8 g5f4 b2b4 g4g3 h8h4 f4f3
r4rk1/p4pp1/4b2p/2bp4/4qB1Q/6R1/PP2BPPP/5RK1 b - - 5 21,e4e2 g3g7 g8g7 f4h6 g7h7 h6f8 h7g8 f8c5
2q5/4Q3/4p1k1/3p2P1/p2Pp3/4P3/5PK1/8 b - - 0 52,a4a3 e7f6 g6h7 g5g6 h7h6 g6g7 h6h7 f6f8
r5k1/pp1b2pp/2n1p1p1/3pP3/3P2Q1/P1P5/3qNKPP/2R4R w - - 2 17,h1d1 a8f8 f2g1 d2e3 g1h1 h7h5 g4g6 e3e2
r2qk2r/1p1n1pp1/p2p4/4p2p/4P1bb/2NQ1nP1/PPP1NPB1/R1B2R1K b kq - 1 15,h4e7 g2f3 d7c5 d3e3 e7g5 e3g5 d8g5 c1g5
r7/5kp1/p3pnp1/1pb2r2/3nb1p1/3Q4/PPPBNP1P/2KRR3 w - - 6 22,d3c3 d4c2 e2g3 c2b4 g3e4 b4a2 c1b1 a2c3
4rk2/5p2/3R4/3P2R1/2p1r2p/2P4P/5KP1/8 w - - 0 34,d6c6 e4f4 f2g1 e8e1 g1h2 f4f1 c6c8 f8e7 g5e5 e1e5
2k1r3/pp3p1p/2p5/q1b1B3/3nP3/2N3QP/PP3PP1/5K1R w - - 4 20,f1g1 e8e5 g3e5 d4f3 g2f3 c5f2 g1f2 a5e5
3r1rk1/p1q3pb/1p1b4/8/3B2PQ/2P2p1P/PP3P2/R3RNK1 w - - 1 28,f1g3 d6g3 h4g3 c7g3 f2g3 d8d4 c3d4 f3f2
r1br2Bk/1p6/p1p1p2p/4P3/8/2P2q2/PPQ5/1K5R b - - 1 25,d8g8 h1h6 h8g7 c2h7 g7f8 h6f6 f3f6 e5f6
1rr3k1/4Rpbp/6p1/2P1p3/PPP5/5PP1/5PK1/1R6 b - - 0 33,c8c5 b4c5 b8b1 e7e8 g7f8 c5c6 b1c1 c6c7
5qr1/pb1kp3/1prn4/3pQpp1/3P4/1P1BPP1P/P5PB/2R2RK1 w - - 4 29,d3b5 d6b5 e5d5 b5d6 h2d6 e7d6 c1c6 b7c6
5k2/5pp1/p7/1p1p2p1/2bP2P1/4RPK1/PR5P/6r1 w - - 4 34,b2g2 g1g2 g3g2 b5b4 a2a4 b4b3 e3e1 c4d3
4kn2/p3b3/1p2P3/1P1p1Qp1/P7/8/1B1N1PK1/3q4 b - - 2 33,d1d2 f5f7 e8d8 b2f6 f8g6 f6e7 g6e7 f7f8 d8c7 f8e7
2r1r3/1p3p1k/1n1q1n1p/p3bP2/P2p1Np1/1P1P2P1/4R1BP/2BQ1RK1 w - - 4 23,g2b7 c8c1 d1c1 e5f4 c1f4 d6f4 f1f4 e8e2
r1b2rk1/2qn1ppp/8/2p1p1N1/1p6/1B6/1PP1QPPP/3R1RK1 b - - 0 18,c8a6 d1d7 c7d7 e2e4 g7g6 b3f7 f8f7 e4a8
rnb1k2r/pp1n1ppp/4p3/q1bpP3/N4P2/2P2N2/PP4PP/R1BQKB1R b KQkq - 0 9,b7b5 a4c5 d7c5 b2b4 a5a4 b4c5 a4d1 e1d1
2k4r/p1p3q1/P4p2/2p5/Q1NP4/2P2K1P/6p1/R7 w - - 0 28,a1g1 h8h3 f3e2 g7g6 c4d6 c8d8 a4e8 g6e8 d6e8 d8e8 g1g2 h3c3
8/2p3p1/3k1p2/p1p2P2/P3KPP1/1P6/8/8 b - - 0 31,c7c6 e4d3 d6d5 g4g5 c5c4 b3c4 d5c5 d3c3
2q4k/P6p/1Qnp2p1/1p2p1bb/1P2P2r/2P2P2/6KN/R6R b - - 0 35,c8h3 g2f2 h4f4 a7a8q h8g7 a8b7 c6e7 b6e3 f4f3 e3f3
8/p5k1/2p1R1P1/3p4/3P4/r7/1r6/5RK1 b - - 5 32,b2c2 f1f7 g7h6 g6g7 h6h7 e6h6 h7h6 g7g8q
2R5/8/8/1p6/nk6/1p6/1K6/8 w - - 8 55,b2b1 b4a3 c8c6 b3b2 c6a6 a3b3 a6a4 b3a4 b1b2 a4b4
8/5p1p/K3p1p1/2k5/Pp2PP2/1P6/2B4n/8 b - - 1 41,h2f3 a6b7 f3d4 a4a5 d4c2 a5a6 c2d4 a6a7
6rk/2R1R3/1p5p/3N2p1/8/3b4/Pr6/4K3 b - - 1 36,g8f8 d5f6 b2b1 e1d2 f8d8 e7e8 d8e8 d2d3 b1d1 d3c2 d1c1 c2c1 e8c8 c7c8
6rk/1R5p/p1p5/5P2/P3PNn1/1P4Pp/1P1r3P/5RK1 w - - 1 30,b7c7 g4h2 f1f2 d2f2 g1f2 h2g4 f2g1 h3h2 g1h1 g8d8 f4d5 c6d5
r3k1r1/pp2p3/6b1/3Pp3/N3n2p/8/PPB3PP/1R3RK1 w q - 0 27,f1e1 e4d2 c2g6 g8g6 b1c1 d2f3 g1f2 f3e1
r4rk1/ppp2pb1/2qp1npp/8/2P1P3/1P3QP1/PB1N1PKP/R4R2 b - - 1 15,f6e4 b2g7 e4d2 f3c6 b7c6 g7f8 d2f1 f8h6
r4rk1/3qb1pp/p3p3/1p1pBp1Q/2pPn3/P1P1P2P/1PB2PP1/R4RK1 w - - 0 18,g2g4 g7g6 h5h6 e7g5 h6g7 d7g7 e5g7 g8g7
5rk1/3b4/3bpr1p/3p2pP/2pP1qP1/2P2B2/2Q1RRP1/5NK1 b - - 17 39,g8g7 g2g3 f4f3 f2f3 f6f3 c2g6 g7h8 g6h6
N1b4r/1p2k2p/p2p3q/5p2/3PpP2/1B2P1P1/P1Q1NnKp/1R6 b - - 1 24,h2h1q b1h1 h6h1 g2f2 c8d7 a8b6 h1f3 f2e1
5r1k/1B4p1/4P2p/Pp2q3/8/8/2P3QP/4B2K w - - 1 37,e1b4 e5a1 g2g1 f8f1 b4c5 f1g1 c5g1 a1a5
4k3/1K3p2/4pPp1/1P2N2p/5P2/8/7P/2r5 b - - 10 46,c1b1 b5b6 b1h1 b7c6 h1h2 e5c4 h2c2 b6b7 c2c4 c6b5 e8d7 b7b8q
8/P7/3k1R2/1P4p1/7p/7P/6PK/rr3B2 b - - 2 50,d6c7 f6a6 b1f1 b5b6 c7d7 a6a1 f1a1 b6b7
r2qkb1r/pp2pppp/5n2/5b2/3Bp3/2P5/PP2BPPP/RN1Q1RK1 b kq - 4 9,e7e6 d4f6 d8d1 f1d1 g7f6 e2b5 e8e7 d1d7
rn3knr/pbppq3/1p4Bp/4P1pQ/2p5/2P3N1/P4PPP/R3R1K1 b - - 1 17,b8c6 h5f3 f8g7 g3f5 g7g6 f5e7 c6e7 f3b7
4R3/R5pk/1p3b1p/7P/8/P2n2K1/r4P2/8 b - - 2 43,d3f2 a7a8 f2h1 g3f3 g7g5 a8a7 f6g7 e8e7
r2q1r1k/p1p3pp/5p2/1bbN1P1Q/5R2/1B4B1/PPP3PP/7K b - - 2 21,b5e8 h5h7 h8h7 f4h4 e8h5 h4h5 h7g8 d5e7
5k2/3Q4/p6p/2P4P/P2P2KP/5p2/5Pb1/7r w - - 3 41,c5c6 g2h3 g4f3 h3d7 c6d7 f8e7 d7d8r e7d8
4rk1Q/ppnq2r1/2p5/4R3/1PP2p1P/P7/5PP1/4R1K1 b - - 4 35,g7g8 h8f6 d7f7 f6d6 f8g7 e5e7 e8e7 e1e7
2kr2nr/1pp1q2p/p2b2p1/1N1P1b2/2BPp3/Q7/PB3PPP/4R1K1 b - - 1 17,a6b5 a3a8 c8d7 c4b5 c7c6 b5c6 b7c6 a8c6
1nkr1qnr/1pp5/p2b1p2/3N2p1/2B1P1p1/4BN2/PPP1QPP1/R3R1K1 w - - 0 15,f3d2 h8h1 g1h1 f8h6 h1g1 h6h2 g1f1 h2h1
r7/2pk1Q2/1b3P2/1p2p1p1/8/2P4p/1PB1RPq1/4K3 b - - 0 32,d7c8 c2e4 g2e4 e2e4 h3h2 e4h4 g5h4 f7g8 c8b7 g8g2
5r2/1bq1k2Q/p3pr2/1p1n1pN1/5Pn1/8/PP4PP/3RRBK1 b - - 2 27,e7d6 e1e6 f6e6 h7c7 d6c7 g5e6 c7d7 e6f8
4r3/2pqrpk1/3p2pp/p1pPb1QP/2P1P3/1P3R2/P1B3P1/5R1K w - - 0 30,f3f7 e7f7 g5g6 g7f8 g6f7 d7f7 f1f7 f8f7
r1b3k1/ppq4p/2p1p1p1/8/2PPp1B1/1P2P3/PB4Pb/R4Q1K b - - 1 19,c8d7 f1f6 a8f8 g4e6 d7e6 f6e6 c7f7 e6f7 f8f7 h1h2
5r2/4Qpk1/6p1/qp1p1bNn/3P3P/pPr2P2/P3N3/K2R2R1 b - - 3 27,a5c7 g5e6 f5e6 g1g6 g7h7 g6h6 h7h6 e7g5 h6h7 g5h5
2r5/8/p7/3R2pk/1P3pp1/8/PP3PKP/8 w - - 0 34,a2a4 f4f3 g2g3 c8c1 h2h3 c1g1 g3h2 g1g2
8/1p6/1p1pN2k/1P1Pn3/P1PK1p2/8/8/8 b - - 1 61,h6h5 e6f4 h5g5 f4e6 g5f6 e6d8 f6e7 d8b7
r4rk1/5pp1/pqnNp2p/1p6/5P1b/1B5P/PP2Q1P1/2R2R1K b - - 0 19,a8d8 d6f7 c6d4 f7h6 g7h6 e2g4 g8h7 g4h4
4k3/6R1/3Bp3/1P2P1Pp/3b1P2/4p3/7r/3K4 w - - 0 35,g7e7 e8d8 e7c7 e3e2 d1e1 d4f2 e1e2 f2b6
4Q1k1/5p2/p2p2pp/1prq1P2/8/1P6/P5PP/5RK1 b - - 1 36,g8h7 f5g6 h7g6 e8g8 g6h5 h2h3 d5d4 g1h1
8/1p4Q1/p1p5/P2r1k1P/1P6/4qpP1/2K5/3R4 w - - 4 62,g7f7 f5g4 d1d5 c6d5 f7d7 g4g3 d7g7 g3f2 h5h6 d5d4 h6h7 d4d3 c2b2 d3d2 h7h8q d2d1q h8h2 f2f1 h2h1 f1e2
8/6k1/6Pp/p1p1pP1K/PpPp4/1P1P4/8/8 w - - 0 66,h5g4 e5e4 d3e4 d4d3 g4f3 h6h5 f3e3 h5h4
2r3k1/1R1n4/3B1p2/1P1Pp3/4PpPp/5PbP/6r1/1K1R4 b - - 0 43,d7c5 d6c5 c8c5 d5d6 c5c4 b7a7 c4b4 b1a1 g3f2 d6d7 f2d4 d1d4 b4d4 a7a8
3r1knr/p4ppp/8/1p1NPb2/2Pn4/P7/1P3PPP/2RK1BNR w - - 0 16,g1f3 d4f3 g2f3 b5c4 f1c4 g8e7 d1e2 e7d5 c4d5 d8d5
r2q1rk1/pp2pp2/3p3p/6p1/2P1P3/Pn1Q1PP1/1P3P2/RB2K2R b KQ - 2 20,b3a1 e4e5 f7f5 e5f6 f8f6 d3h7 g8f8 b1g6 f6g6 h7g6
5r1k/pp4pp/5r2/3R4/3n3N/P6Q/1q3PPP/5RK1 b - - 4 29,f6f2 h4g6 h8g8 g6e7 g8f7 f1f2 b2f2 g1f2
2kr3r/5p2/2pp1qb1/p3p1p1/2P3P1/2N1P1pR/PP1QBP2/R3K3 w Q - 0 26,h3h8 f6f2 e1d1 d8h8 d2d6 h8d8 d6d8 c8d8
2r2r1k/1p3p2/p4P1p/2q5/P7/2P4Q/5RP1/4R1K1 b - - 7 37,c5g5 e1e5 g5g6 e5h5 h8h7 f2f5 c8c6 h5g5 g6f6 f5f6
r1r3k1/pR3pp1/4p2p/2p5/4Q3/q2B3P/P1P2PP1/6K1 b - - 2 20,g7g6 e4f4 c8f8 d3g6 f7g6 f4h6 a3c1 h6c1
5r1k/6p1/6B1/pp1n4/8/4P1B1/P3R1PP/2b3K1 w - - 1 31,e3e4 d5c3 e2e1 c1d2 e1a1 c3e2 g1h1 d2c1 a1c1 e2c1
8/p4pk1/4rnrp/4P3/7Q/3q4/P4RPP/5R1K b - - 0 28,f6d7 f2f7 g7h8 h4d8 g6g8 d8d7 d3d7 f7d7
8/6p1/pp5p/2p5/P1P1p1Pk/1P2K2P/8/8 w - - 3 49,e3e4 a6a5 e4d5 h4h3 d5c6 h3g4 c6b6 h6h5
5rk1/p4ppp/1p6/4p3/3PQP2/2PKP2q/P5r1/2R1R3 b - - 4 32,g2a2 e1h1 a2h2 h1h2 h3h2 c1h1 h2h1 e4h1
1qkr3r/1p3pR1/2p5/Q2p4/7p/5P2/P1B5/1K6 b - - 0 28,h4h3 c2f5 d8d7 g7f7 b8d6 f7d7 d6d7 f5d7 c8d7 a5c3
rnq2rk1/ppp1bNpp/4p3/3b2BP/2BP2P1/2P5/P1P1Q3/R4RK1 b - - 4 15,f8f7 c4d5 f7f1 a1f1 e6d5 g5e7 b8c6 f1f8 c8f8 e7f8
3q2k1/1p3ppp/r7/3p4/rn1B4/4P1Q1/5PPP/R3R1K1 b - - 3 23,g7g6 a1a4 a6a4 g3e5 f7f6 e5e6 g8g7 d4f6 d8f6 e6d7
8/8/3k1np1/p4p2/1pBP1Pp1/1P2K1P1/7P/8 b - - 1 45,f6d5 c4d5 d6d5 e3d3 d5d6 d3c4 d6c6 d4d5
8/8/8/2p5/2PpP2P/1PbPkP2/6K1/8 w - - 1 60,h4h5 e3d3 e4e5 d3c2 e5e6 d4d3 e6e7 d3d2 e7e8q d2d1q
r2q3k/4bBpp/p7/1pp2P2/3nn3/7Q/PPP3PP/R1B2RK1 w - - 0 19,c2c3 d4e2 g1h1 e4f2 f1f2 d8d1 f2f1 d1f1
1R6/5p1k/4p1pp/q3P3/2p1Q2P/r1P5/5PP1/6K1 b - - 0 32,a5c3 e4f4 c3e1 g1h2 a3f3 f4f3 e1e5 f3g3
4rr2/ppR3p1/3pq1k1/4p1p1/8/1P1Q3P/P6P/5R1K b - - 9 32,f8f5 f1f5 e6f5 c7g7 g6f6 g7f7 f6f7 d3f5
1R6/4qpkp/1P1p2p1/2pP4/1pPb1Q2/1P1B2PP/5P1K/r7 w - - 3 30,b6b7 e7e1 b8g8 g7g8 b7b8q g8g7 d3f1 a1a2 f4f7 g7f7
6k1/1p3rb1/pQ1pr1p1/3Np2p/2P1PpPq/1P3K1P/P2RP3/7R w - - 14 38,b6f2 h5g4 f3g2 f4f3 e2f3 g4f3 g2f1 h4e4
8/2p3p1/p3N3/P7/3pP1k1/1P1Pn2p/8/6K1 w - - 2 39,e6d4 c7c5 d4e6 g4g3 e6g7 h3h2 g1h1 e3d1 g7h5 g3g4 h1h2 g4h5
r4r2/p4kbQ/1p4N1/2p2pP1/3p2n1/2PP4/PP1KPq2/R1B4R w - - 0 26,d2c2 f8h8 g6h8 a8h8 g5g6 f7f8 h7h8 g7h8 h1h8 f8g7
4r3/p2RP3/3P4/2k4p/8/5pr1/5R2/1K6 b - - 0 52,c5c6 d7d8 g3g1 b1a2 g1g2 f2g2 f3g2 d8e8 g2g1q e8c8 c6d6 e7e8q
8/8/6p1/p2p4/2k4P/8/PP1K4/8 w - - 0 46,b2b3 c4b4 d2c2 b4a3 c2b1 d5d4 b1a1 d4d3 a1b1 d3d2 b1c2 a3a2
1q2r1k1/5pb1/4b1pp/3N4/1BPn1PP1/7P/Q6K/1R2R3 b - - 0 33,e6d5 b4d6 e8e2 e1e2 b8d6 e2e8 g8h7 c4d5 d6f4 h2h1
1k1r3r/p1p1q3/QPn1p3/4P1pp/3Ppp2/2P5/2PK1PPP/RR6 b - - 0 22,c7b6 b1b6 a7b6 a6a8 b8c7 a1a7 c6a7 a8a7 c7c6 a7e7
8/2P3p1/7k/8/1P2npKP/4q2P/2Q5/8 w - - 3 60,c7c8q e3g3 g4f5 e4d6 f5e5 f4f3 e5d5 d6c8 c2c8 g3f4
2b5/2P4p/6p1/4K2P/5P2/4k3/8/8 b - - 0 61,g6h5 f4f5 h5h4 f5f6 h4h3 f6f7 h3h2 f7f8q h2h1q f8c8 h1e4 e5d6
8/2Q2ppk/4b2p/8/4P3/2p3P1/4KP1P/2r5 w - - 4 49,f2f4 e6b3 e4e5 c3c2 e5e6 f7e6 c7c3 c1d1 c3b3 c2c1n e2d1 c1b3
8/8/4p1p1/R2b3p/P1p5/2Pk4/5PPP/5K2 w - - 1 37,a5d5 e6d5 a4a5 d5d4 f1e1 d3c3 a5a6 c3c2 a6a7 d4d3
3q4/p4rpk/1pb5/4QPP1/2P3K1/1P2R2P/P7/8 b - - 2 50,g7g6 f5g6 h7g6 e5e6 g6g7 e6c6 d8d1 e3f3 f7f3 c6f3
B4rk1/2ppqppp/8/p1p5/Q7/2b5/PPP2PPP/R1B2bK1 w - - 0 15,b2c3 e7e1 c1b2 f8e8 a1e1 e8e1 f2f3 f1b5 g1f2 e1f1 f2e3 b5a4
8/2q2p1k/4p1pp/1p2P3/4QP2/P6P/6PK/8 w - - 0 32,a3a4 c7c4 e4c4 b5c4 a4a5 c4c3 a5a6 c3c2 a6a7 c2c1q a7a8q c1f4
r3k2r/pp1n1pR1/1q2p3/3pP1Bp/3p3P/bP1B1P2/2PQ1P2/1K4R1 b kq - 0 21,a3b4 d2f4 h8f8 g7f7 f8f7 d3g6 d7e5 f4e5 e8d7 g6f7
2r1r3/5pkp/Q2p2p1/p5q1/8/2P1P1P1/P5KP/R3R3 b - - 0 25,e8e3 a6c8 g5d5 g2g1 d5e4 e1f1 e3e2 f1f2 e2f2 g1f2
8/p7/1p1P1kp1/8/4KPPP/8/nP6/8 b - - 0 35,f6e6 h4h5 g6h5 g4h5 a2b4 d6d7 b4c6 h5h6 e6f7 e4d5
2rr1k2/6pp/1p2Qn2/p1b2Rq1/P7/2P3B1/1P3PPP/4R1K1 b - - 2 27,g5g6 f5c5 b6c5 g3d6 d8d6 e6d6 f8g8 d6e6 g6f7 e6c8
2k4r/p3bppp/1p3nP1/1K6/1P3P2/P3BN2/2q5/3R1B1R b - - 2 23,c8c7 d1c1 a7a6 b5a6 h8a8 a6b5 c2c1 e3c1 f6e4 b5c4
r2r3k/1pp3Nq/2n1Q3/p2n4/8/P3PP2/1P1BB3/1R2K3 b - - 0 30,h7g7 e1f2 g7h7 d2c3 d5c3 e6f6 h7g7 b1h1 h8g8 e2c4 d8d5 f6c3
2k5/pp6/r3p3/4PrPQ/2pP3P/2P1qp1R/PP3R2/2K5 w - - 3 39,c1d1 e3d3 d1c1 a6a2 h5e8 c8c7 e8e7 c7b6 e7e6 b6b5
8/p7/1p4kp/1P1R2b1/P1pPr1P1/4P2P/3K4/8 b - - 0 45,e4e3 d5g5 h6g5 d2e3 g6f6 e3e4 f6e6 d4d5 e6d6 e4d4 c4c3 d4c3
8/4b1pk/2R1P1qp/3p4/3P4/5P1P/4QP2/1rN4K w - - 5 43,h1h2 e7d6 h2h1 g6f5 f3f4 f5f4 e2c2 g7g6 h1g1 f4h2 g1f1 h2h3
3q2k1/pb1p2p1/1p1Pp1B1/2b2P2/2P4p/6PK/7P/4RR2 b - - 0 37,d8f6 f5e6 f6g6 e6d7 g6d6 e1e8 g8h7 d7d8q d6d8 e8d8
2r1r1k1/5pp1/1Qp2n1p/8/2PPp3/2P1B2q/4BP2/1R3RK1 w - - 0 23,b6c5 e8e6 e3f4 e4e3 f2e3 f6e4 c5h5 e6g6 h5g6 f7g6
1r1b1r1k/Rp6/3P1p2/2P4q/1P6/5Kp1/1B4Q1/4R3 w - - 2 38,f3f4 h5g5 f4f3 g5f5 f3e2 f8e8 e2d2 e8e1 d2e1 f5b1 e1e2 b1b2
8/5p2/p2k1Pp1/Ppp3p1/4K1P1/1P5P/2P5/8 w - - 1 41,c2c3 d6e6 b3b4 c5b4 c3b4 e6f6 e4d5 f6e7 d5c6 f7f5 g4f5 g6f5
rr5k/4Np1p/5Ppb/8/p2P4/Q7/1B1q2PP/1R3RK1 w - - 2 30,b2c1 d2d4 g1h1 b8b1 a3f3 a8a6 c1h6 b1f1 f3f1 a6f6 f1c1 f6d6
6rk/1pq4p/p4pr1/3Q4/3P4/PPP2Rb1/1B1N3P/5RK1 w - - 0 26,f3g3 g6g3 g1h1 g3g5 d5e6 c7g7 d2f3 g5g2 e6h3 g2b2
rn1qk2r/pbp4p/1p1ppbp1/4N2Q/3P4/3B4/PPP3PP/RN3RK1 w kq - 0 13,e5g6 f6d4 g1h1 h7g6 h5g6 e8d7 f1f7 d7c8 g6e6 b8d7
r1bq2k1/1np3pp/1p1p4/p2P4/3P3b/4BQP1/PPP2P2/2KR3R b - - 0 16,h4g5 h1h7 g8h7 f3f7 g5e3 f2e3 c8h3 d1h1 d8c8 f7h5 h7g8 h1h3
3qk1nr/p2rbpp1/1p2p2p/2p1P2Q/2Pn4/1PN1B1PN/P4P1P/3R1RK1 w k - 6 18,c3b5 g7g6 h5g4 h6h5 g4e4 d4e2 g1g2 d7d1 f1d1 d8d1
2k5/5p2/Q1P2p2/4p3/7p/P6P/6PK/3r1r2 b - - 4 37,c8c7 a6b7 c7d6 b7d7 d6c5 d7d1 f1d1 c6c7 d1d6 c7c8q
8/p6p/1p4p1/1P1p1kP1/P2K1P1P/8/8/8 b - - 6 44,f5f4 d4d5 f4g3 d5c6 g3h4 c6b7 h4g5 b7a7 h7h5 a4a5 h5h4 a5b6 h4h3 b6b7 h3h2 b7b8q
R7/7k/5K2/4P3/6r1/7p/8/8 w - - 0 51,a8a3 g4g6 f6f7 h3h2 a3h3 g6h6 h3h2 h6h2 e5e6 h2f2
8/1r2k3/R3p1p1/K1n5/2P1P1P1/5P2/8/5R2 b - - 2 36,c5a6 a5a6 b7b4 c4c5 e7d7 f1d1 d7c6 d1d6 c6c5 d6e6
7k/pp2q1p1/1n2p1Bp/1b3pN1/1n1P3P/8/PP1K1PP1/1Q5R b - - 0 24,h6g5 h4g5 h8g8 h1h8 g8h8 b1h1 h8g8 h1h7 g8f8 h7h8
r5k1/1bpqr3/1p1p2pR/3P4/5BPQ/p4P2/Pb4K1/7R b - - 1 29,b7d5 h6g6 e7g7 h4h8 g8f7 g6g7 b2g7 h8h5 f7f8 h5d5
5r1k/p3q1b1/1p4Qp/2p1P3/2P5/1P3KP1/P7/2B4R w - - 1 34,f3g2 e7b7 g2g1 f8f1 g1f1 b7h1 f1e2 h1c1 e5e6 c1b2
8/8/p7/P4p2/3Kp1kp/4P3/5PP1/8 b - - 1 40,h4h3 g2h3 g4h3 d4e5 h3g4 e5f6 f5f4 f6e5 f4e3 f2e3
1k5r/4bp1p/Q3p3/2N2p2/1q1r4/8/PP3PPP/R3R1K1 w - - 1 24,e1e3 b4c5 e3c3 h8d8 c3c5 d4d1 a1d1 d8d1 a6f1 d1f1 g1f1 e7c5
